reaction_date,symbol,vix_value,regime,cap_limit,cap_used,accepted,reason
2017-01-09,GPN,11.5600004196167,NORMAL,12,0,True,Accepted
2017-01-24,DHI,11.06999969482422,NORMAL,12,1,True,Accepted
2017-01-25,TEL,10.8100004196167,NORMAL,12,2,True,Accepted
2017-01-31,AAPL,11.989999771118164,NORMAL,12,3,True,Accepted
2017-02-15,SNPS,11.970000267028809,NORMAL,12,4,True,Accepted
2017-02-22,HPQ,11.739999771118164,NORMAL,12,5,True,Accepted
2017-04-19,LRCX,14.93000030517578,NORMAL,12,0,True,Accepted
2017-04-21,HON,14.630000114440918,NORMAL,12,1,True,Accepted
2017-04-24,TMUS,10.84000015258789,NORMAL,12,2,True,Accepted
2017-04-24,ITW,10.84000015258789,NORMAL,12,3,True,Accepted
2017-04-26,AMD,10.850000381469728,NORMAL,12,4,True,Accepted
2017-04-27,ALGN,10.359999656677246,NORMAL,12,5,True,Accepted
2017-04-27,TRMB,10.359999656677246,NORMAL,12,6,True,Accepted
2017-05-02,CMI,10.59000015258789,NORMAL,12,7,True,Accepted
2017-05-02,AME,10.59000015258789,NORMAL,12,8,True,Accepted
2017-05-02,HLT,10.59000015258789,NORMAL,12,9,True,Accepted
2017-05-03,APTV,10.68000030517578,NORMAL,12,10,True,Accepted
2017-05-04,MTD,10.460000038146973,NORMAL,12,11,True,Accepted
2017-05-04,ANET,10.460000038146973,NORMAL,12,12,False,Cap reached (12/12)
2017-05-05,CI,10.56999969482422,NORMAL,12,12,False,Cap reached (12/12)
2017-05-09,HSIC,9.960000038146973,NORMAL,12,12,False,Cap reached (12/12)
2017-05-09,NVDA,9.960000038146973,NORMAL,12,12,False,Cap reached (12/12)
2017-05-09,AON,9.960000038146973,NORMAL,12,12,False,Cap reached (12/12)
2017-05-09,J,9.960000038146973,NORMAL,12,12,False,Cap reached (12/12)
2017-05-09,MCHP,9.960000038146973,NORMAL,12,12,False,Cap reached (12/12)
2017-05-09,MAR,9.960000038146973,NORMAL,12,12,False,Cap reached (12/12)
2017-05-19,DE,12.039999961853027,NORMAL,12,12,False,Cap reached (12/12)
2017-05-24,NTAP,10.020000457763672,NORMAL,12,12,False,Cap reached (12/12)
2017-05-30,ADI,10.380000114440918,NORMAL,12,12,False,Cap reached (12/12)
2017-06-01,COO,9.890000343322754,NORMAL,12,12,False,Cap reached (12/12)
2017-06-01,WDAY,9.890000343322754,NORMAL,12,12,False,Cap reached (12/12)
2017-06-27,DRI,11.0600004196167,NORMAL,12,12,False,Cap reached (12/12)
2017-06-29,STZ,11.4399995803833,NORMAL,12,12,False,Cap reached (12/12)
2017-07-25,TXN,9.43000030517578,NORMAL,12,0,True,Accepted
2017-07-26,LH,9.600000381469728,NORMAL,12,1,True,Accepted
2017-07-26,META,9.600000381469728,NORMAL,12,2,True,Accepted
2017-07-26,NDAQ,9.600000381469728,NORMAL,12,3,True,Accepted
2017-07-26,BA,9.600000381469728,NORMAL,12,4,True,Accepted
2017-08-01,XYL,10.09000015258789,NORMAL,12,5,True,Accepted
2017-08-01,APD,10.09000015258789,NORMAL,12,6,True,Accepted
2017-08-02,HUM,10.279999732971191,NORMAL,12,7,True,Accepted
2017-08-03,TDY,10.4399995803833,NORMAL,12,8,True,Accepted
2017-08-03,HII,10.4399995803833,NORMAL,12,9,True,Accepted
2017-08-07,TSN,9.93000030517578,NORMAL,12,10,True,Accepted
2017-08-12,GDDY,15.510000228881836,NORMAL,12,11,True,Accepted
2017-08-17,AMAT,15.550000190734863,NORMAL,12,12,False,Cap reached (12/12)
2017-08-31,PANW,10.59000015258789,NORMAL,12,12,False,Cap reached (12/12)
2017-10-05,STZ,9.1899995803833,NORMAL,12,0,True,Accepted
2017-10-17,IBKR,10.3100004196167,NORMAL,12,1,True,Accepted
2017-10-19,BX,10.050000190734863,NORMAL,12,2,True,Accepted
2017-10-22,TMUS,9.970000267028809,NORMAL,12,3,True,Accepted
2017-10-24,CAT,11.15999984741211,NORMAL,12,4,True,Accepted
2017-10-25,AVY,11.229999542236328,NORMAL,12,5,True,Accepted
2017-10-26,INTC,11.300000190734863,NORMAL,12,6,True,Accepted
2017-10-26,HLT,11.300000190734863,NORMAL,12,7,True,Accepted
2017-10-26,SYK,11.300000190734863,NORMAL,12,8,True,Accepted
2017-10-26,ODFL,11.300000190734863,NORMAL,12,9,True,Accepted
2017-10-27,WY,9.800000190734863,NORMAL,12,10,True,Accepted
2017-10-31,XYL,10.18000030517578,NORMAL,12,11,True,Accepted
2017-10-31,LHX,10.18000030517578,NORMAL,12,12,False,Cap reached (12/12)
2017-11-01,QCOM,10.199999809265137,NORMAL,12,12,False,Cap reached (12/12)
2017-11-02,PODD,9.93000030517578,NORMAL,12,12,False,Cap reached (12/12)
2017-11-02,YUM,9.93000030517578,NORMAL,12,12,False,Cap reached (12/12)
2017-11-02,ZTS,9.93000030517578,NORMAL,12,12,False,Cap reached (12/12)
2017-11-02,AME,9.93000030517578,NORMAL,12,12,False,Cap reached (12/12)
2017-11-02,MSCI,9.93000030517578,NORMAL,12,12,False,Cap reached (12/12)
2017-11-02,PH,9.93000030517578,NORMAL,12,12,False,Cap reached (12/12)
2017-11-13,TSN,11.5,NORMAL,12,12,False,Cap reached (12/12)
2017-11-20,A,10.649999618530272,NORMAL,12,12,False,Cap reached (12/12)
2017-12-07,DG,10.15999984741211,NORMAL,12,12,False,Cap reached (12/12)
2017-12-19,CCL,10.029999732971191,NORMAL,12,12,False,Cap reached (12/12)
2017-12-21,ACN,9.619999885559082,NORMAL,12,12,False,Cap reached (12/12)
2018-01-04,LW,9.220000267028809,NORMAL,12,0,True,Accepted
2018-01-11,DAL,9.880000114440918,NORMAL,12,1,True,Accepted
2018-01-17,PTC,11.90999984741211,NORMAL,12,2,True,Accepted
2018-01-22,HAL,11.029999732971191,NORMAL,12,3,True,Accepted
2018-01-25,MMM,11.579999923706056,NORMAL,12,4,True,Accepted
2018-01-25,MKC,11.579999923706056,NORMAL,12,5,True,Accepted
2018-01-26,HON,11.079999923706056,NORMAL,12,6,True,Accepted
2018-01-31,AVY,13.539999961853027,NORMAL,12,7,True,Accepted
2018-02-01,MA,13.470000267028809,NORMAL,12,8,True,Accepted
2018-02-01,ETN,13.470000267028809,NORMAL,12,9,True,Accepted
2018-02-01,AME,13.470000267028809,NORMAL,12,10,True,Accepted
2018-02-05,CHD,37.31999969482422,STRESS,0,11,False,Cap reached (11/0)
2018-02-06,CNC,29.979999542236328,RISK_OFF,6,11,False,Cap reached (11/6)
2018-02-06,TPR,29.979999542236328,RISK_OFF,6,11,False,Cap reached (11/6)
2018-02-07,BALL,27.729999542236328,RISK_OFF,6,11,False,Cap reached (11/6)
2018-02-07,FISV,27.729999542236328,RISK_OFF,6,11,False,Cap reached (11/6)
2018-02-09,RSG,29.059999465942383,RISK_OFF,6,11,False,Cap reached (11/6)
2018-02-14,A,19.260000228881836,NORMAL,12,11,True,Accepted
2018-02-20,MOS,20.600000381469727,NORMAL,12,12,False,Cap reached (12/12)
2018-02-23,PNW,16.489999771118164,NORMAL,12,12,False,Cap reached (12/12)
2018-02-27,AXON,18.59000015258789,NORMAL,12,12,False,Cap reached (12/12)
2018-02-27,BKNG,18.59000015258789,NORMAL,12,12,False,Cap reached (12/12)
2018-02-28,CRM,19.850000381469727,NORMAL,12,12,False,Cap reached (12/12)
2018-03-01,KEYS,22.469999313354492,NORMAL,12,12,False,Cap reached (12/12)
2018-03-06,ADSK,18.36000061035156,NORMAL,12,12,False,Cap reached (12/12)
2018-03-15,ADBE,16.59000015258789,NORMAL,12,12,False,Cap reached (12/12)
2018-04-12,BLK,18.489999771118164,NORMAL,12,0,True,Accepted
2018-04-19,BK,15.960000038146973,NORMAL,12,1,True,Accepted
2018-04-20,HON,16.8799991607666,NORMAL,12,2,True,Accepted
2018-04-25,NSC,17.84000015258789,NORMAL,12,3,True,Accepted
2018-04-25,TT,17.84000015258789,NORMAL,12,4,True,Accepted
2018-04-25,BA,17.84000015258789,NORMAL,12,5,True,Accepted
2018-04-25,BSX,17.84000015258789,NORMAL,12,6,True,Accepted
2018-04-25,CMG,17.84000015258789,NORMAL,12,7,True,Accepted
2018-04-25,AMD,17.84000015258789,NORMAL,12,8,True,Accepted
2018-04-26,COP,16.239999771118164,NORMAL,12,9,True,Accepted
2018-04-26,DLR,16.239999771118164,NORMAL,12,10,True,Accepted
2018-04-26,UPS,16.239999771118164,NORMAL,12,11,True,Accepted
2018-04-26,MSFT,16.239999771118164,NORMAL,12,12,False,Cap reached (12/12)
2018-04-27,DOV,15.40999984741211,NORMAL,12,12,False,Cap reached (12/12)
2018-05-01,AAPL,15.489999771118164,NORMAL,12,12,False,Cap reached (12/12)
2018-05-01,FIS,15.489999771118164,NORMAL,12,12,False,Cap reached (12/12)
2018-05-02,DVN,15.970000267028809,NORMAL,12,12,False,Cap reached (12/12)
2018-05-02,ADP,15.970000267028809,NORMAL,12,12,False,Cap reached (12/12)
2018-05-02,GRMN,15.970000267028809,NORMAL,12,12,False,Cap reached (12/12)
2018-05-03,LYV,15.899999618530272,NORMAL,12,12,False,Cap reached (12/12)
2018-05-03,PSKY,15.899999618530272,NORMAL,12,12,False,Cap reached (12/12)
2018-05-04,CPT,14.770000457763672,NORMAL,12,12,False,Cap reached (12/12)
2018-05-08,ZBRA,14.710000038146973,NORMAL,12,12,False,Cap reached (12/12)
2018-05-08,IT,14.710000038146973,NORMAL,12,12,False,Cap reached (12/12)
2018-05-09,OXY,13.420000076293944,NORMAL,12,12,False,Cap reached (12/12)
2018-05-09,STE,13.420000076293944,NORMAL,12,12,False,Cap reached (12/12)
2018-05-22,INTU,13.220000267028809,NORMAL,12,12,False,Cap reached (12/12)
2018-05-29,CRM,17.020000457763672,NORMAL,12,12,False,Cap reached (12/12)
2018-06-28,MKC,16.850000381469727,NORMAL,12,12,False,Cap reached (12/12)
2018-07-10,PEP,12.640000343322754,NORMAL,12,0,True,Accepted
2018-07-17,JNJ,12.0600004196167,NORMAL,12,1,True,Accepted
2018-07-18,UAL,12.100000381469728,NORMAL,12,2,True,Accepted
2018-07-19,SNA,12.869999885559082,NORMAL,12,3,True,Accepted
2018-07-24,HUBB,12.40999984741211,NORMAL,12,4,True,Accepted
2018-07-25,NSC,12.289999961853027,NORMAL,12,5,True,Accepted
2018-07-25,APH,12.289999961853027,NORMAL,12,6,True,Accepted
2018-07-25,TT,12.289999961853027,NORMAL,12,7,True,Accepted
2018-07-25,IEX,12.289999961853027,NORMAL,12,8,True,Accepted
2018-07-25,AMP,12.289999961853027,NORMAL,12,9,True,Accepted
2018-07-26,EXPE,12.140000343322754,NORMAL,12,10,True,Accepted
2018-07-26,XEL,12.140000343322754,NORMAL,12,11,True,Accepted
2018-07-26,ORLY,12.140000343322754,NORMAL,12,12,False,Cap reached (12/12)
2018-07-27,PSX,13.029999732971191,NORMAL,12,12,False,Cap reached (12/12)
2018-07-31,UDR,12.829999923706056,NORMAL,12,12,False,Cap reached (12/12)
2018-07-31,AME,12.829999923706056,NORMAL,12,12,False,Cap reached (12/12)
2018-07-31,JCI,12.829999923706056,NORMAL,12,12,False,Cap reached (12/12)
2018-07-31,ETN,12.829999923706056,NORMAL,12,12,False,Cap reached (12/12)
2018-08-01,VRSK,13.149999618530272,NORMAL,12,12,False,Cap reached (12/12)
2018-08-02,MET,12.1899995803833,NORMAL,12,12,False,Cap reached (12/12)
2018-08-06,J,11.270000457763672,NORMAL,12,12,False,Cap reached (12/12)
2018-08-08,ALB,10.850000381469728,NORMAL,12,12,False,Cap reached (12/12)
